"GEOID","year","month","day","offense_against","n","population","male","female","male_ratio","age_0_19","age_20_29","age_30_39","age_40_49","age_50_59","age_60_69","age_70_plus","unemployment_rate","median_income","mean_income","vacancy_perc","lowerThanPovertyLine","MYB_ages","YBealierThan1939","YB1940_1959","YB1960_1979","YB1980_1999","YB2000_2009","YB2010_2019"
6037101110,2014,1,11,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,8,13,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,8,17,"other",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,8,18,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,3,21,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,8,24,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,8,26,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,8,30,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,3,27,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,3,27,"property",2,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,3,28,"persons",2,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,2,14,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,2,20,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,1,7,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,1,1,"society",2,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,10,1,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,10,2,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,6,22,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,6,23,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,6,24,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,6,26,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,1,27,"society",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,1,30,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,2,6,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,3,29,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,8,11,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,8,11,"property",2,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,3,1,"persons",2,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,3,3,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,3,5,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,7,14,"property",3,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,7,15,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,7,16,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,7,23,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,7,25,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,7,30,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,7,31,"other",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,2,10,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,7,3,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,7,4,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,12,28,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,12,29,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,4,13,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,4,13,"society",3,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,8,23,"persons",2,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,4,18,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,4,19,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,4,19,"society",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,4,23,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,4,25,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,7,1,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,7,2,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,10,29,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,9,24,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,5,29,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,5,21,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,5,23,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,10,14,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,10,15,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,10,16,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,10,17,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,6,29,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,6,30,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,10,18,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,9,6,"property",2,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,9,10,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,10,31,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,11,1,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,11,1,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,11,3,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,11,14,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,11,17,"property",2,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,11,20,"persons",2,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,11,23,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,11,29,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,9,11,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,4,4,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,10,26,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,10,26,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,4,27,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,4,14,"property",2,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,4,5,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,5,5,"property",2,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,10,27,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,5,5,"persons",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,9,30,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,4,30,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,7,13,"property",1,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2014,5,4,"persons",2,4898,2452,2446,0.500612494895876,1170.622,597.556,612.25,759.19,891.436,524.086,342.86,10.8,49006,68104,0.0276679841897233,13.5,59,254,509,497,263,31,21
6037101110,2015,4,13,"property",2,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,9,21,"property",2,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,10,7,"property",2,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,9,10,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,9,26,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,10,3,"property",2,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,9,12,"persons",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,10,8,"property",2,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,4,16,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,9,11,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,9,19,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,2,14,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,2,25,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,2,19,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,2,20,"property",2,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,2,24,"property",2,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,4,23,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,10,10,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,4,17,"property",2,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,4,20,"property",2,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,3,22,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,6,29,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,3,31,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,2,13,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,4,5,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,4,6,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,8,29,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,4,4,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,9,4,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,1,29,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,3,13,"persons",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,9,1,"property",2,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,3,21,"persons",2,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,1,10,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,1,13,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,9,24,"persons",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,1,15,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,1,16,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,1,22,"persons",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,1,23,"other",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,1,27,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,1,28,"property",2,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,3,6,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,3,10,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,3,18,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,9,18,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,2,11,"society",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,11,1,"property",1,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
6037101110,2015,11,1,"society",2,4824,2372,2452,0.491708126036484,1119.168,718.776,660.888,603,863.496,443.808,405.216,8.8,50694,68938,0.0637450199203187,10.4,58,254,509,497,263,31,21
